Fusarium_proliferatum	3
Fusarium_verticillioides	3
Rhizopus_stolonifer	0
Rhizopus_azygosporus	0
Ophiocordyceps_camponoti-saundersi	0
Ophiocordyceps_camponoti-leonardi	0
Aspergillus_phoenicis	0
Polyporus_brumalis	1
Coleophoma_crateriformis	2
Coleophoma_cylindrospora	2
Xylaria_longipes	3
Diversispora_epigaea	0
Rhizophagus_sp_MUCL_43196	0
Glomus_cerebriforme	0
Gigaspora_rosea	0
Alternaria_sp_MG1	0
Aspergillus_sclerotialis	0
Oidium_neolycopersici	0
Golovinomyces_cichoracearum	0
Metschnikowia_bicuspidata	0
Caulochytrium_protostelioides	0
Fusarium_oxysporum	4
Coniochaeta_pulveracea	1
Meyerozyma_sp_JA9	0
Spathaspora_sp_JA1	0
Chaetothyriales_sp_CBS_134920	0
Aspergillus_sp_HF37	0
Fusarium_kuroshium	2
Hortaea_werneckii	1
Chaetothyriales_sp_CBS_135597	0
Chaetothyriales_sp_CBS_134916	0
Chaetothyriales_sp_CBS_132003	0
Ascobolus_immersus	2
Choiromyces_venosus	0
Terfezia_boudieri	3
Morchella_conica	0
Valsa_sordida	1
Cytospora_leucostoma	1
Valsa_malicola	1
Lentinus_tigrinus	0
Epichloe_festucae	1
Aspergillus_awamori	1
Saitozyma_podzolica	3
Fusarium_sp_AF-8	2
Fusarium_sp_AF-4	2
Fusarium_floridanum	2
Fusarium_sp_AF-6	2
Fusarium_ambrosium	2
Fusarium_euwallaceae	2
Jimgerdemannia_flammicorona	0
Endogone_sp_FLAS-F59071	1
Arthrobotrys_flagrans	3
Tubulinosema_ratisbonensis	0
Ascochyta_lentis	1
Xylaria_grammica	2
Coccidioides_immitis	0
Tremella_mesenterica	0
Candolleomyces_aberdarensis	0
Monosporascus_ibericus	3
Monosporascus_cannonballus	2
Monosporascus_sp_MC13-8B	2
Monosporascus_sp_5C6A	3
Monosporascus_sp_CRB-8-3	3
Monosporascus_sp_CRB-9-2	3
Monosporascus_sp_GIB2	2
Monosporascus_sp_mg162	3
Alternaria_gaisen	1
Alternaria_tenuissima	3
Metschnikowia_aff_pulcherrima	0
Dichomitus_squalens	0
Ordospora_colligata	0
Hamiltosporidium_magnivora	0
Hamiltosporidium_tvaerminnensis	0
Steccherinum_ochraceum	0
Pyricularia_sp_CBS_133598	1
Pyricularia_oryzae	1
Rickenella_mellea	0
Colletotrichum_spinosum	2
Colletotrichum_trifolii	2
Heliocybe_sulcata	0
Polyporus_arcularius	1
Pluteus_cervinus	3
Pterula_gracilis	0
Dendrothele_bispora	1
Coprinellus_micaceus	6
Botryotinia_calthae	2
Crucibulum_laeve	0
Venturia_nashicola	0
Fomitopsis_rosea	0
Dentipellis_fragilis	0
Hericium_alpestre	0
Orbilia_oligospora	3
Xylaria_hypoxylon	3
Ascodesmis_nigricans	1
Botrytis_tulipae	2
Botrytis_paeoniae	2
Botryotinia_narcissicola	2
Botrytis_hyacinthi	2
Botryotinia_convoluta	2
Phellinidium_pouzarii	0
Bondarzewia_mesenterica	0
Antrodiella_citrinella	0
Botrytis_galanthina	2
Aureobasidium_pullulans	1
Wallemia_ichthyophaga	0
Wallemia_mellicola	0
Wallemia_hederae	0
Candida_inconspicua	0
Cryomyces_minteri	0
Friedmanniomyces_endolithicus	0
Friedmanniomyces_simplex	0
Rhodotorula_sp_CCFEE_5036	0
Hortaea_thailandica	0
Pleurotus_ostreatoroseus	0
Colletotrichum_tanaceti	0
Metschnikowia_sp_JCM_33374	0
Zygosaccharomyces_mellis	0
Rhodotorula_diobovata	0
Synchytrium_endobioticum	0
Spizellomyces_sp_palustris	0
Chytriomyces_confervae	1
Powellomyces_hirtus	0
Monascus_purpureus	0
Colletotrichum_shisoi	0
Golovinomyces_magnicellulatus	0
Cordyceps_javanica	1
Auriculariopsis_ampla	0
Xylaria_flabelliformis	4
Venturia_effusa	1
Lachnellula_arida	1
Lachnellula_occidentalis	1
Lachnellula_subtilissima	1
Lachnellula_cervina	1
Lachnellula_suecica	0
Lachnellula_willkommii	1
Metarhizium_rileyi	0
Vanrija_humicola	0
Cordyceps_militaris	0
Cryptococcus_floricola	0
Puccinia_graminis	0
Monilinia_fructicola	1
Sordaria_macrospora	1
Sphaerosporella_brunnea	0
Trichomonascus_ciferrii	0
Aspergillus_terreus	0
Ceratobasidium_theobromae	0
Aspergillus_leporis	1
Aspergillus_parasiticus	0
Aspergillus_novoparasiticus	0
Aspergillus_minisclerotigenes	0
Aspergillus_avenaceus	0
Aspergillus_tamarii	0
Aspergillus_transmontanensis	0
Aspergillus_sergii	0
Aspergillus_arachidicola	0
Aspergillus_coremiiformis	1
Aspergillus_bertholletiae	0
Aspergillus_pseudocaelatus	0
Monilinia_laxa	3
Tilletia_laevis	0
Tilletia_walkeri	0
Talaromyces_marneffei	0
Helotiales_sp_DMI_Dod_QoI	1
Chalara_longipes	1
Gymnopus_androsaceus	1
Venturia_inaequalis	0
Colletotrichum_asianum	2
Gigaspora_margarita	0
Delphinella_strobiligena	1
Lizonia_empirigonia	1
Decorospora_gaudefroyi	1
Clathrospora_elynae	0
Bimuria_novae-zelandiae	2
Byssothecium_circinans	1
Aulographum_hederae	0
Amniculicola_lignicola	0
Setomelanomma_holmii	0
Saccharata_proteae	0
Rhizodiscina_lignyota	1
Dothidotthia_symphoricarpi	1
Lophiotrema_nucula	0
Karstenula_rhodostoma	2
Lineolata_rhizophorae	0
Melanomma_pulvis-pyrius	1
Lophium_mytilinum	0
Massarina_eburnea	1
Ophiobolus_disseminans	1
Plenodomus_tracheiphilus	0
Patellaria_atrata	0
Pleomassaria_siparia	1
Piedraia_hortae	0
Polychaeton_citri	0
Sporormia_fimetaria	0
Polyplosphaeria_fusca	0
Teratosphaeria_nubilosa	0
Myriangium_duriaei	0
Zopfia_rhizophila	0
Delitschia_confertaspora	1
Cercospora_zeae-maydis	2
Elsinoe_ampelina	2
Viridothelium_virens	1
Didymosphaeria_enalia	0
Ampelomyces_quisqualis	0
Mucor_lusitanicus	0
Trichodelitschia_bisporula	0
Lophiostoma_macrostomum	1
Microthyrium_microscopicum	0
Lentithecium_fluviatile	1
Tothia_fuscella	0
Saccharomyces_pastorianus	0
Massariosphaeria_phaeospora	1
Xylaria_multiplex	3
Didymella_keratinophila	2
Neopestalotiopsis_sp_37M	1
Penicillium_rubens	0
Didymella_heteroderae	1
Curvularia_kusanoi	1
Trichoderma_lentiforme	1
Talaromyces_pinophilus	0
Penicillium_rolfsii	1
Botryosphaeria_dothidea	0
Rhizopus_delemar	0
Rhizopus_arrhizus	0
Colletotrichum_gloeosporioides	3
Suillus_brevipes	0
Colletotrichum_camelliae	2
Dactylella_cylindrospora	2
Drechslerella_brochopaga	1
Arthrobotrys_entomopaga	2
Dactylellina_cionopaga	3
Penicillium_digitatum	0
Aspergillus_fumigatiaffinis	1
Fusarium_albosuccineum	1
Fusarium_austroafricanum	0
Ophiocordyceps_sinensis	0
Elsinoe_fawcettii	2
Ophiocordyceps_camponoti-floridani	0
Pleurotus_pulmonarius	4
Agrocybe_pediades	0
Cudoniella_acicularis	1
Penicillium_sp_str_12	0
Colletotrichum_viniferum	2
Colletotrichum_tropicale	2
Fusarium_graminum	2
Fusarium_gaditjirri	2
Fusarium_sarcochroum	0
Fusarium_zealandicum	1
Fusarium_decemcellulare	1
Fusarium_sp_NRRL_66182	0
Metarhizium_anisopliae	2
Galactomyces_reessii	0
Fusarium_anthophilum	2
Fusarium_austroamericanum	1
Geotrichum_candidum	0
Psilocybe_cf_subviscida	1
Tetrapyrgos_nigripes	0
Tulosesus_angulatus	0
Tricholomella_constricta	0
Leucoagaricus_leucothites	0
Gymnopus_confluens	2
Fusarium_pseudoanthophilum	3
Fusarium_napiforme	2
Fusarium_mexicanum	2
Fusarium_phyllophilum	2
Fusarium_pseudocircinatum	2
Fusarium_sp_NRRL_52700	2
Fusarium_globosum	3
Fusarium_denticulatum	2
Fusarium_circinatum	2
Fusarium_mundagurra	2
Fusarium_sp_NRRL_25303	3
Fusarium_heterosporum	2
Bipolaris_sorokiniana	0
Aspergillus_burnettii	0
Trichoderma_asperellum	1
Metarhizium_brunneum	2
Torulaspora_sp_CBS_2947	0
Fusarium_bulbicola	2
Fusarium_coicis	2
Candida_albicans	0
Tuber_brumale	0
Tuber_indicum	0
Colletotrichum_musicola	1
Colletotrichum_plurivorum	1
Aspergillus_hiratsukae	0
Aspergillus_felis	1
Pseudocercospora_fuligena	1
Mycena_venus	0
Mycena_sanguinolenta	0
Endocarpon_pusillum	0
Penicillium_crustosum	0
Stylonectria_norvegica	0
Cylindrodendrum_hubeiense	2
Neopestalotiopsis_clavispora	1
Fusarium_sp_DS_682	4
Thelohania_contejeani	0
Cucumispora_dikerogammari	0
Penicillium_sp_RFL-2021a	0
Apophysomyces_ossiformis	0
Entomophthora_muscae	0
Botrytis_aclada	2
Sclerotium_cepivorum	2
Botryotinia_globosa	2
Botrytis_squamosa	2
Botrytis_elliptica	2
Athelia_sp_TMB	0
Paxillus_ammoniavirescens	0
Acephala_macrosclerotiorum	1
Thelephora_ganbajun	0
Tricholoma_matsutake	0
Wilcoxina_mikolae	1
Melanogaster_broomeanus	0
Metschnikowia_persimmonesis	0
Lyophyllum_atratum	0
Mycena_galopus	0
Boletus_edulis	0
Pholiota_molesta	2
Crassisporium_funariophilum	2
Lactarius_quietus	0
Clavulina_sp_PMI_390	0
Ramaria_rubella	0
Amanita_rubescens	0
Ceratobasidium_sp_AG-I	0
Xerocomus_badius	0
Russula_emetica	0
Russula_ochroleuca	0
Hysterangium_stoloniferum	0
Trichophaea_hybrida	0
Terfezia_claveryi	2
Tirmania_nivea	3
Kalaharituber_pfeilii	3
Gautieria_morchelliformis	0
Lentinula_edodes	1
Pholiota_conissans	1
Pleurotus_eryngii	2
Dissophora_ornata	1
Haplosporangium_gracile	0
Flammula_alnicola	2
Entomortierella_lignicola	0
Haplosporangium_bisporale	0
Mucidula_mucida	0
Infundibulicybe_gibba	0
Gymnopilus_junonius	3
Cyathus_striatus	0
Rhodocollybia_butyracea	0
Hymenopellis_radicata	0
Panaeolus_papilionaceus	0
Mortierella_sp_GBA35	0
Mortierella_sp_14UC	0
Mortierella_sp_AD031	0
Mortierella_sp_GBA39	0
Linnemannia_schmuckeri	0
Haplosporangium_sp_Z_11	0
Haplosporangium_sp_Z_767	0
Podila_verticillata	0
Haplosporangium_sp_Z_27	0
Lepista_nuda	1
Macrolepiota_fuliginosa	0
Crepidotus_variabilis	1
Mortierella_alpina	0
Podila_horticola	0
Mortierella_sp_AD094	0
Entomortierella_beljakovae	0
Podila_epigama	0
Mortierella_sp_AD011	1
Lunasporangiospora_selenospora	0
Rhizophagus_clarus	0
Nosema_granulosis	0
Postia_placenta	0
Aspergillus_nanangensis	0
Linnemannia_zychae	0
Modicella_reniformis	1
Mortierella_antarctica	0
Entomortierella_chlamydospora	1
Podila_clonocystis	0
Gryganskiella_cystojenkinii	0
Podila_epicladia	0
Cronartium_quercuum	0
Thelephora_terrestris	0
Apophysomyces_sp_BC1015	0
Apophysomyces_sp_BC1021	0
Apophysomyces_sp_BC1034	0
Linnemannia_gamsii	0
Linnemannia_exigua	0
Dissophora_globulifera	0
Podila_humilis	0
Podila_minutissima	0
Gamsiella_multidivaricata	0
Mortierella_sp_GBA43	0
Mortierella_sp_NVP41	0
Actinomortierella_wolfii	0
Actinomortierella_ambigua	0
Mortierella_polycephala	0
Dictyocoela_roeselum	0
Dictyocoela_muelleri	0
Hyphodiscus_hymeniophilus	0
Kazachstania_exigua	0
Kazachstania_unispora	0
Candida_californica	0
Rhodotorula_mucilaginosa	0
Suillus_ampliporus	0
Astraeus_odoratus	0
Suillus_lakei	0
Suillus_occidentalis	0
Suillus_placidus	0
Suillus_variegatus	0
Suillus_tomentosus	0
Suillus_subluteus	0
Suillus_americanus	0
Suillus_decipiens	0
Suillus_hirtellus	0
Geosiphon_pyriformis	0
Aspergillus_fischeri	1
Suillus_cothurnatus	0
Umbelopsis_vinacea	0
Umbelopsis_isabellina	0
Thamnidium_elegans	0
Mucor_plumbeus	0
Suillus_weaverae	0
Suillus_spraguei	0
Scheffersomyces_stipitis	0
Ceratobasidium_sp_AG-Ba	4
Neocallimastix_sp_JGI-2020a	0
Fusarium_culmorum	1
Pneumocystis_wakefieldiae	0
Elsinoe_batatas	2
Histoplasma_capsulatum	0
Pneumocystis_canis	0
Pneumocystis_oryctolagi	0
Candida_tropicalis	0
Monilinia_vaccinii-corymbosi	2
Cadophora_malorum	2
Cadophora_sp_M221	1
Psilocybe_cubensis	0
Termitomyces_sp_Mn162	0
Yarrowia_sp_B02	0
Yarrowia_sp_E02	0
Yarrowia_sp_C11	0
Candida_metapsilosis	0
Pneumocystis_sp_macacae	0
Asterophora_parasitica	0
Sphagnurus_paluster	0
Termitomyces_sp_T112	0
Termitomyces_sp_T153	0
Fusarium_xylarioides	2
Encephalitozoon_hellem	0
Claviceps_capensis	1
Claviceps_monticola	1
Claviceps_pazoutovae	1
Claviceps_cyperi	1
Claviceps_sorghi	0
Claviceps_africana	0
Claviceps_arundinis	1
Claviceps_lovelessii	1
Claviceps_digitariae	1
Claviceps_spartinae	1
Claviceps_pusilla	1
Claviceps_maximensis	1
Claviceps_sp_LM458_group_G5	1
Claviceps_aff_humidiphila_group_G2b	1
Claviceps_sp_LM84_group_G4	1
Claviceps_sp_Clav32_group_G5	1
Claviceps_citrina	1
Claviceps_sp_LM77_group_G4	1
Claviceps_sp_LM78_group_G4	1
Claviceps_sp_LM218_group_G6	1
Claviceps_sp_LM220_group_G6	1
Claviceps_humidiphila	1
Claviceps_purpurea	1
Claviceps_sp_Clav50_group_G5	1
Claviceps_sp_LM454_group_G7	1
Claviceps_sp_LM219_group_G6	1
Claviceps_aff_purpurea	1
Boletus_reticuloceps	0
Tricholoma_furcatifolium	0
Arthromyces_matolae	0
Tephrocybe_sp_NHM501043	0
Blastosporella_zonata	0
Termitomyces_sp_T32_za158	0
Termitomyces_sp_Mi166_008	0
Termitomyces_sp_T159_Od127	0
Tephrocybe_rancida	0
Physcia_stellaris	3
Staphylotrichum_longicolle	1
Filobasidium_floriforme	0
Candida_subhashii	0
Ogataea_parapolymorpha	0
Candida_africana	0
Trichophyton_interdigitale	0
Butyriboletus_roseoflavus	0
Metarhizium_acridum	2
Bipolaris_maydis	0
Trichoderma_simmonsii	1
Ceratobasidium_sp_394	0
Ceratobasidium_sp_395	3
Ceratobasidium_sp_423	0
Ceratobasidium_sp_414	0
Serendipita_sp_396	0
Serendipita_sp_397	0
Serendipita_sp_398	0
Ceratobasidium_sp_428	3
Serendipita_sp_399	1
Serendipita_sp_401	0
Serendipita_sp_400	0
Serendipita_sp_405	0
Serendipita_sp_411	0
